Algorithm,100,1000,10000,100000
Quick Sort,0.000550166669806155,0.05977100000503318,,
Merge Sort,0.00022543333761859685,0.0021093333343742415,0.03218256666635474,0.3532208666680769
Heap Sort,0.00022429999565550437,0.0033147333306260407,0.050532033332274295,0.5733682999998564
Radix Sort,0.0006180000054882839,0.003912799996517909,0.03680703333035732,0.39251356666500214
