Algorithm,100,1000,10000,100000
Optimized Quick Sort,0.00023376666649710387,0.0011241333316623543,0.01752173333564618,0.18789373333371864
Optimized Merge Sort,0.00030476665900399286,0.00232020000112243,0.02801250000387275,0.35582243332949776
Optimized Heap Sort,0.00014859999646432698,0.0019320333376526833,0.02528656666496924,0.3377434000043043
Optimized Radix Sort,0.0001223666622536257,0.0009454999963054433,0.013235766658908688,0.13616383333768076
