Algorithm,100,1000,10000,100000
Quick Sort,0.0010043333313660696,0.03624579999692893,,
Merge Sort,0.00020326666708569974,0.0019690666667884216,0.022922166657129612,0.2933080333362644
Heap Sort,0.00028390000322057557,0.004063166673101175,0.037790933337722286,0.49349110000184737
Radix Sort,7.103333094467719e-05,0.0011847666658771534,0.014251199997185418,0.23770829999799994
