Algorithm,100,1000,10000,100000
Quick Sort,0.00015140000323299319,0.0023063333307315284,0.02864416665882648,0.2001238333323272
Merge Sort,0.0002535666668942819,0.0025893666655368484,0.028242133334667113,0.35578473332861904
Heap Sort,0.0003475000024385129,0.003490733332000673,0.03549476666375995,0.5662367999999939
Radix Sort,0.00021323333688390753,0.002059433337611457,0.021354099997552112,0.2502994333335664
