Algorithm,100,1000,10000,100000
Optimized Quick Sort,0.0002473666681908071,0.002996766663272865,0.032373699999880046,0.44337489999694907
Optimized Merge Sort,0.0002854000049410388,0.004417333329911344,0.09145250000195422,0.6497110666678054
Optimized Heap Sort,0.00016450000111944973,0.0026302666713794074,0.06077283333191493,0.5738598333361248
Optimized Radix Sort,0.0003072333299011613,0.00396986667086215,0.03609350000139481,0.21830816666867273
