Algorithm,100,1000,10000,100000
Quick Sort,2.8799996168042224e-05,0.0003283333353465423,0.001481233329589789,0.014528233329959525
Merge Sort,0.00029926666563066345,0.0023365666662963727,0.0448039999998097,0.3363335333366801
Heap Sort,0.00023290000293248644,0.002145866659702733,0.03506080000079237,0.3977064333351639
Radix Sort,0.00011426666848516713,0.0007979666649286324,0.009001433335167045,0.0762666999992992
