Algorithm,100,1000,10000,100000
Optimized Quick Sort,0.00011990000105773409,0.0011913666676264256,0.015009366669498073,0.2040881999952641
Optimized Merge Sort,0.0004797000049923857,0.0022359333282414204,0.02815260000352282,0.3766704000008758
Optimized Heap Sort,0.00017566667035377273,0.0022846666688565165,0.03023389999968155,0.3731143333328267
Optimized Radix Sort,0.00013606666470877826,0.0008336333363937835,0.009768766666335674,0.11718733333691489
