Algorithm,100,1000,10000,100000
Optimized Quick Sort,0.00021779999466768155,0.0018697666673688218,0.021036899993002105,0.2542619333350255
Optimized Merge Sort,0.00023033333127386868,0.0029069333346948647,0.03124106666170216,0.424133466668233
Optimized Heap Sort,0.00031940000189933926,0.0026025333354482427,0.03033059999870602,0.4204997333339027
Optimized Radix Sort,0.00030046666991741705,0.001881200005300343,0.016794800006512862,0.1797944999949929
